"Date","nb_crimes","nb_aggravated","nb_vandalism","nb_robbery","nb_selected","TEMP","Wind","PRCP","DEWP","Day_Wk","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","year","Weekend","Friday","WDSP_lag","PRCP_lag","TEMP_lag","Season","Winter","Spring","Summer","Fall","heat.index","DayMonth","DayMonth_3","DayMonth1","DayMonth2","DayMonth3","DayMonth1_15_30","LastDayMonth","FirstDayMonth","MidDayMonth","Events","Holidays","Rain","WindxRain","WindxHeatIndex"
2012-05-29,578,31,46,30,195,18.611111111,5.5,0,13.388888889,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.4,0,17.777777778,"Spring",0,1,0,0,18,29,3,0,0,1,0,0,0,0,0,0,0,0,99
2012-05-30,567,13,59,36,194,17.333333333,7,0,12.611111111,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.5,0,18.611111111,"Spring",0,1,0,0,17,30,3,0,0,1,0,0,0,0,0,0,0,0,119
2012-05-31,518,21,54,16,168,17.444444444,5.6,0,13.555555556,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,7,0,17.333333333,"Spring",0,1,0,0,17,31,3,0,0,1,0,0,0,0,0,0,0,0,95.2
2012-06-01,1001,34,76,32,241,17.722222222,5,0,14.333333333,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,5.6,0,17.444444444,"Summer",0,0,1,0,18,1,1,1,0,0,1,0,1,0,0,0,0,0,90
2012-06-02,554,21,61,30,212,17.777777778,5.9,0,14.222222222,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,5,0,17.722222222,"Summer",0,0,1,0,18,2,1,1,0,0,0,0,0,0,0,0,0,0,106.2
2012-06-03,534,36,58,25,227,18.222222222,5.2,0,13.444444444,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,5.9,0,17.777777778,"Summer",0,0,1,0,18,3,1,1,0,0,0,0,0,0,0,0,0,0,93.6
2012-06-04,563,20,38,23,189,17.833333333,6.1,0,13.333333333,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.2,0,18.222222222,"Summer",0,0,1,0,18,4,1,1,0,0,0,0,0,0,0,0,0,0,109.8
2012-06-05,577,23,54,25,184,17.888888889,8.5,0,12.055555556,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.1,0,17.833333333,"Summer",0,0,1,0,18,5,1,1,0,0,0,0,0,0,0,0,0,0,153
2012-06-06,589,21,50,27,188,18,7.8,0,10.777777778,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,8.5,0,17.888888889,"Summer",0,0,1,0,18,6,1,1,0,0,0,0,0,0,0,0,0,0,140.4
2012-06-07,535,28,35,25,162,18.944444444,6.1,0,12.777777778,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,7.8,0,18,"Summer",0,0,1,0,19,7,1,1,0,0,0,0,0,0,0,0,0,0,115.9
2012-06-08,609,17,59,31,191,19.222222222,7,0,13.777777778,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,6.1,0,18.944444444,"Summer",0,0,1,0,19,8,1,1,0,0,0,0,0,0,0,0,0,0,133
2012-06-09,533,38,55,24,232,18.055555556,5.9,0,13.222222222,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,7,0,19.222222222,"Summer",0,0,1,0,18,9,1,1,0,0,0,0,0,0,0,0,0,0,106.2
2012-06-10,523,29,52,24,209,18,5.3,0,12.722222222,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,5.9,0,18.055555556,"Summer",0,0,1,0,18,10,1,1,0,0,0,0,0,0,0,0,0,0,95.4
2012-06-11,542,30,45,27,171,18.055555556,6.1,0,13.5,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.3,0,18,"Summer",0,0,1,0,18,11,2,0,1,0,0,0,0,0,0,0,0,0,109.8
2012-06-12,563,29,53,27,185,17.222222222,7.3,0,13.833333333,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.1,0,18.055555556,"Summer",0,0,1,0,17,12,2,0,1,0,0,0,0,0,0,0,0,0,124.1
2012-06-13,560,19,43,27,172,17.5,5.9,0,14.055555556,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,7.3,0,17.222222222,"Summer",0,0,1,0,17,13,2,0,1,0,0,0,0,0,0,0,0,0,100.3
2012-06-14,543,17,52,26,173,18,7,0,13.555555556,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.9,0,17.5,"Summer",0,0,1,0,18,14,2,0,1,0,0,0,0,0,0,0,0,0,126
2012-06-15,693,27,70,22,217,18.166666667,6.9,0,13.388888889,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,7,0,18,"Summer",0,0,1,0,18,15,2,0,1,0,2,0,0,1,0,0,0,0,124.2
2012-06-16,509,18,56,29,178,18.277777778,6.8,0,14.111111111,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.9,0,18.166666667,"Summer",0,0,1,0,18,16,2,0,1,0,0,0,0,0,0,0,0,0,122.4
2012-06-17,548,26,44,31,225,18.055555556,7.5,0,14.777777778,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.8,0,18.277777778,"Summer",0,0,1,0,18,17,2,0,1,0,0,0,0,0,0,0,0,0,135
2012-06-18,555,29,44,34,173,17.111111111,7.2,0,14.722222222,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,7.5,0,18.055555556,"Summer",0,0,1,0,17,18,2,0,1,0,0,0,0,0,0,0,0,0,122.4
2012-06-19,539,25,62,29,183,17.388888889,8.1,0,13.722222222,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,7.2,0,17.111111111,"Summer",0,0,1,0,17,19,2,0,1,0,0,0,0,0,0,0,0,0,137.7
2012-06-20,573,7,52,29,161,17.5,6.6,0,13.5,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,8.1,0,17.388888889,"Summer",0,0,1,0,17,20,2,0,1,0,0,0,0,0,0,0,0,0,112.2
2012-06-21,505,27,58,22,170,17.611111111,7.8,0,14.166666667,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.6,0,17.5,"Summer",0,0,1,0,18,21,3,0,0,1,0,0,0,0,0,0,0,0,140.4
2012-06-22,559,17,48,21,148,17.722222222,6.8,0,13.5,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,7.8,0,17.611111111,"Summer",0,0,1,0,18,22,3,0,0,1,0,0,0,0,0,0,0,0,122.4
2012-06-23,530,28,59,27,198,17.944444444,7.5,0,13.277777778,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.8,0,17.722222222,"Summer",0,0,1,0,18,23,3,0,0,1,0,0,0,0,0,0,0,0,135
2012-06-24,525,29,53,25,211,18.277777778,6.1,0,13.222222222,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,7.5,0,17.944444444,"Summer",0,0,1,0,18,24,3,0,0,1,0,0,0,0,0,0,0,0,109.8
2012-06-25,524,20,52,28,183,17.944444444,7,0,12.277777778,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.1,0,18.277777778,"Summer",0,0,1,0,18,25,3,0,0,1,0,0,0,0,0,0,0,0,126
2012-06-26,506,15,51,29,156,18.111111111,6.5,0,12.444444444,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,7,0,17.944444444,"Summer",0,0,1,0,18,26,3,0,0,1,0,0,0,0,0,0,0,0,117
2012-06-27,554,20,48,22,187,19,6.4,0,13.222222222,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.5,0,18.111111111,"Summer",0,0,1,0,19,27,3,0,0,1,0,0,0,0,0,0,0,0,121.6
2012-06-28,522,20,42,27,150,18.222222222,6.1,0,14.944444444,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.4,0,19,"Summer",0,0,1,0,18,28,3,0,0,1,0,0,0,0,0,0,0,0,109.8
2012-06-29,558,36,57,27,182,18.111111111,6.5,0,14.888888889,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,6.1,0,18.222222222,"Summer",0,0,1,0,18,29,3,0,0,1,0,0,0,0,0,0,0,0,117
2012-06-30,570,27,63,22,207,18.722222222,6.5,0,14.388888889,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.5,0,18.111111111,"Summer",0,0,1,0,19,30,3,0,0,1,0,0,0,0,0,0,0,0,123.5
2012-07-01,786,39,59,19,250,18.722222222,6,0,14.777777778,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.5,0,18.722222222,"Summer",0,0,1,0,19,1,1,1,0,0,1,0,1,0,0,0,0,0,114
2012-07-02,541,21,55,18,181,19.055555556,5.7,0,15.277777778,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,6,0,18.722222222,"Summer",0,0,1,0,19,2,1,1,0,0,0,0,0,0,0,0,0,0,108.3
2012-07-03,540,12,52,15,160,18.666666667,6.1,0,14.777777778,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.7,0,19.055555556,"Summer",0,0,1,0,19,3,1,1,0,0,0,0,0,0,0,0,0,0,115.9
2012-07-04,538,37,69,22,232,18.388888889,5.5,0,14.611111111,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.1,0,18.666666667,"Summer",0,0,1,0,18,4,1,1,0,0,0,0,0,0,0,1,0,0,99
2012-07-05,547,18,48,25,171,18.444444444,6,0,14.666666667,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.5,0,18.388888889,"Summer",0,0,1,0,18,5,1,1,0,0,0,0,0,0,0,0,0,0,108
2012-07-06,553,20,52,26,179,17.777777778,7,0,14,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,6,0,18.444444444,"Summer",0,0,1,0,18,6,1,1,0,0,0,0,0,0,0,0,0,0,126
2012-07-07,473,24,43,21,178,16.722222222,7.6,0,13.833333333,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,7,0,17.777777778,"Summer",0,0,1,0,17,7,1,1,0,0,0,0,0,0,0,0,0,0,129.2
2012-07-08,511,32,56,19,203,16.388888889,7.6,0,13.388888889,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,7.6,0,16.722222222,"Summer",0,0,1,0,16,8,1,1,0,0,0,0,0,0,0,0,0,0,121.6
2012-07-09,529,15,53,17,164,17.833333333,6.6,0,14.333333333,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,7.6,0,16.388888889,"Summer",0,0,1,0,18,9,1,1,0,0,0,0,0,0,0,0,0,0,118.8
2012-07-10,553,21,52,25,185,19.166666667,6.6,0,14.944444444,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.6,0,17.833333333,"Summer",0,0,1,0,19,10,1,1,0,0,0,0,0,0,0,0,0,0,125.4
2012-07-11,515,14,51,22,158,18.888888889,6.6,0,15.611111111,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.6,0,19.166666667,"Summer",0,0,1,0,19,11,2,0,1,0,0,0,0,0,0,0,0,0,125.4
2012-07-12,586,15,51,23,154,19,5.3,0,15.833333333,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.6,0,18.888888889,"Summer",0,0,1,0,19,12,2,0,1,0,0,0,0,0,0,0,0,0,100.7
2012-07-13,550,15,54,32,168,20.722222222,4.8,0,16.388888889,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,5.3,0,19,"Summer",0,0,1,0,21,13,2,0,1,0,0,0,0,0,0,0,0,0,100.8
2012-07-14,565,41,55,24,249,18.833333333,5.8,0,15.833333333,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,4.8,0,20.722222222,"Summer",0,0,1,0,19,14,2,0,1,0,0,0,0,0,0,0,0,0,110.2
2012-07-15,557,22,60,31,202,18.722222222,5.8,0,14.555555556,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,5.8,0,18.833333333,"Summer",0,0,1,0,19,15,2,0,1,0,2,0,0,1,0,0,0,0,110.2
2012-07-16,577,16,68,30,186,18.5,6,0,13.111111111,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.8,0,18.722222222,"Summer",0,0,1,0,18,16,2,0,1,0,0,0,0,0,0,0,0,0,108
2012-07-17,539,16,58,14,177,18.777777778,6.5,0,12.777777778,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6,0,18.5,"Summer",0,0,1,0,18,17,2,0,1,0,0,0,0,0,0,0,0,0,117
2012-07-18,559,24,58,23,177,18.944444444,8.3,0,14.388888889,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.5,0,18.777777778,"Summer",0,0,1,0,19,18,2,0,1,0,0,0,0,0,0,0,0,0,157.7
2012-07-19,533,20,41,16,167,22,7,0,15.333333333,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,8.3,0,18.944444444,"Summer",0,0,1,0,22,19,2,0,1,0,0,0,0,0,0,0,0,0,154
2012-07-20,586,36,52,29,182,21.777777778,5.8,0,16,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,7,0,22,"Summer",0,0,1,0,22,20,2,0,1,0,0,0,0,0,0,0,0,0,127.6
2012-07-21,551,28,63,22,215,19.944444444,6.5,0,15.833333333,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,5.8,0,21.777777778,"Summer",0,0,1,0,20,21,3,0,0,1,0,0,0,0,0,0,0,0,130
2012-07-22,527,27,52,27,205,19.333333333,6.6,0,16.055555556,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.5,0,19.944444444,"Summer",0,0,1,0,19,22,3,0,0,1,0,0,0,0,0,0,0,0,125.4
2012-07-23,530,14,55,27,169,18.722222222,6.3,0,15.444444444,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.6,0,19.333333333,"Summer",0,0,1,0,19,23,3,0,0,1,0,0,0,0,0,0,0,0,119.7
2012-07-24,553,18,64,15,173,17.555555556,6.7,0,14.166666667,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.3,0,18.722222222,"Summer",0,0,1,0,17,24,3,0,0,1,0,0,0,0,0,0,0,0,113.9
2012-07-25,557,24,57,30,184,18,7.9,0,13.666666667,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.7,0,17.555555556,"Summer",0,0,1,0,18,25,3,0,0,1,0,0,0,0,0,0,0,0,142.2
2012-07-26,503,17,44,16,156,18.111111111,8.1,0,13.388888889,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,7.9,0,18,"Summer",0,0,1,0,18,26,3,0,0,1,0,0,0,0,0,0,0,0,145.8
2012-07-27,532,12,49,21,158,17.666666667,7.8,0,13.388888889,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,8.1,0,18.111111111,"Summer",0,0,1,0,17,27,3,0,0,1,0,0,0,0,0,0,0,0,132.6
2012-07-28,514,25,59,21,181,18.166666667,6.3,0,14.222222222,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,7.8,0,17.666666667,"Summer",0,0,1,0,18,28,3,0,0,1,0,0,0,0,0,0,0,0,113.4
2012-07-29,493,24,50,23,195,18.5,5.6,0,15,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.3,0,18.166666667,"Summer",0,0,1,0,18,29,3,0,0,1,0,0,0,0,0,0,0,0,100.8
2012-07-30,526,22,46,25,167,18.944444444,5.8,0,15.444444444,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.6,0,18.5,"Summer",0,0,1,0,19,30,3,0,0,1,0,0,0,0,0,0,0,0,110.2
2012-07-31,511,22,48,22,172,19.055555556,6.1,0,15.722222222,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.8,0,18.944444444,"Summer",0,0,1,0,19,31,3,0,0,1,3,1,0,0,0,0,0,0,115.9
2012-08-01,849,22,65,27,210,19.111111111,6.6,0,15.888888889,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.1,0,19.055555556,"Summer",0,0,1,0,19,1,1,1,0,0,1,0,1,0,0,0,0,0,125.4
2012-08-02,535,11,51,21,179,19.055555556,6.7,0,15.611111111,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.6,0,19.111111111,"Summer",0,0,1,0,19,2,1,1,0,0,0,0,0,0,0,0,0,0,127.3
2012-08-03,588,24,54,37,180,19.444444444,6.9,0,15.5,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,6.7,0,19.055555556,"Summer",0,0,1,0,19,3,1,1,0,0,0,0,0,0,0,0,0,0,131.1
2012-08-04,527,16,57,22,190,19.444444444,6.8,0,15.777777778,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.9,0,19.444444444,"Summer",0,0,1,0,20,4,1,1,0,0,0,0,0,0,0,0,0,0,136
2012-08-05,501,35,59,30,223,18.722222222,8.1,0,15.555555556,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.8,0,19.444444444,"Summer",0,0,1,0,19,5,1,1,0,0,0,0,0,0,0,0,0,0,153.9
2012-08-06,535,13,53,33,176,20.388888889,6.4,0,16.333333333,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,8.1,0,18.722222222,"Summer",0,0,1,0,21,6,1,1,0,0,0,0,0,0,0,0,0,0,134.4
2012-08-07,511,17,50,18,177,22.5,4.9,0,16.888888889,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.4,0,20.388888889,"Summer",0,0,1,0,23,7,1,1,0,0,0,0,0,0,0,0,0,0,112.7
2012-08-08,517,36,47,30,176,22.722222222,5,0,16.555555556,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,4.9,0,22.5,"Summer",0,0,1,0,23,8,1,1,0,0,0,0,0,0,0,0,0,0,115
2012-08-09,537,25,50,28,177,22,6.2,0,16.444444444,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,5,0,22.722222222,"Summer",0,0,1,0,22,9,1,1,0,0,0,0,0,0,0,0,0,0,136.4
2012-08-10,599,16,69,24,207,21.833333333,6.1,0,17.055555556,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,6.2,0,22,"Summer",0,0,1,0,22,10,1,1,0,0,0,0,0,0,0,0,0,0,134.2
2012-08-11,538,45,45,31,214,23.5,4.8,0,18,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.1,0,21.833333333,"Summer",0,0,1,0,24,11,2,0,1,0,0,0,0,0,0,0,0,0,115.2
2012-08-12,607,44,68,34,283,23.5,6.8,0,18.111111111,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,4.8,0,23.5,"Summer",0,0,1,0,24,12,2,0,1,0,0,0,0,0,0,0,0,0,163.2
2012-08-13,561,23,43,28,175,22.777777778,6.6,0,18.166666667,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.8,0,23.5,"Summer",0,0,1,0,23,13,2,0,1,0,0,0,0,0,0,0,0,0,151.8
2012-08-14,539,24,53,17,184,22.111111111,6,0,17.888888889,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.6,0,22.777777778,"Summer",0,0,1,0,22,14,2,0,1,0,0,0,0,0,0,0,0,0,132
2012-08-15,578,22,44,23,173,20.611111111,7.3,0,17,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6,0,22.111111111,"Summer",0,0,1,0,21,15,2,0,1,0,2,0,0,1,0,0,0,0,153.3
2012-08-16,553,22,51,35,188,20.833333333,5.8,0,16.388888889,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,7.3,0,20.611111111,"Summer",0,0,1,0,21,16,2,0,1,0,0,0,0,0,0,0,0,0,121.8
2012-08-17,613,27,60,24,204,23.222222222,6.1,0,16.277777778,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,5.8,0,20.833333333,"Summer",0,0,1,0,23,17,2,0,1,0,0,0,0,0,0,0,0,0,140.3
2012-08-18,572,35,62,31,226,23.666666667,5.5,0,16.555555556,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.1,0,23.222222222,"Summer",0,0,1,0,24,18,2,0,1,0,0,0,0,0,0,0,0,0,132
2012-08-19,536,41,60,24,252,23.833333333,6.2,0,17.222222222,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,5.5,0,23.666666667,"Summer",0,0,1,0,24,19,2,0,1,0,0,0,0,0,0,0,0,0,148.8
2012-08-20,600,21,60,25,204,23.555555556,5.8,0,17.666666667,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.2,0,23.833333333,"Summer",0,0,1,0,24,20,2,0,1,0,0,0,0,0,0,0,0,0,139.2
2012-08-21,525,31,36,24,166,22.722222222,5.6,0,18.444444444,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.8,0,23.555555556,"Summer",0,0,1,0,23,21,3,0,0,1,0,0,0,0,0,0,0,0,128.8
2012-08-22,545,25,47,33,185,22.277777778,6.6,0,17.944444444,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.6,0,22.722222222,"Summer",0,0,1,0,23,22,3,0,0,1,0,0,0,0,0,0,0,0,151.8
2012-08-23,552,32,50,24,174,20.555555556,7.4,0,17.666666667,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.6,0,22.277777778,"Summer",0,0,1,0,21,23,3,0,0,1,0,0,0,0,0,0,0,0,155.4
2012-08-24,622,21,64,28,204,20.555555556,6.2,0,17.055555556,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,7.4,0,20.555555556,"Summer",0,0,1,0,21,24,3,0,0,1,0,0,0,0,0,0,0,0,130.2
2012-08-25,607,42,72,25,238,20.166666667,6.8,0,16.277777778,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.2,0,20.555555556,"Summer",0,0,1,0,20,25,3,0,0,1,0,0,0,0,0,0,0,0,136
2012-08-26,521,31,62,22,232,19.888888889,6.9,0,14.888888889,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.8,0,20.166666667,"Summer",0,0,1,0,20,26,3,0,0,1,0,0,0,0,0,0,0,0,138
2012-08-27,545,26,49,15,193,20.555555556,6.2,0,15.444444444,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.9,0,19.888888889,"Summer",0,0,1,0,21,27,3,0,0,1,0,0,0,0,0,0,0,0,130.2
2012-08-28,566,21,45,24,195,22.333333333,6,0,16.388888889,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.2,0,20.555555556,"Summer",0,0,1,0,22,28,3,0,0,1,0,0,0,0,0,0,0,0,132
2012-08-29,553,24,43,24,170,24.333333333,5.5,0,17.722222222,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6,0,22.333333333,"Summer",0,0,1,0,25,29,3,0,0,1,0,0,0,0,0,0,0,0,137.5
2012-08-30,577,25,46,36,190,23.722222222,4.5,0,19.055555556,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.5,0,24.333333333,"Summer",0,0,1,0,24,30,3,0,0,1,0,0,0,0,0,0,0,0,108
2012-08-31,594,22,52,26,177,22.333333333,5.5,0,17.111111111,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,4.5,0,23.722222222,"Summer",0,0,1,0,23,31,3,0,0,1,3,1,0,0,0,0,0,0,126.5
2012-09-01,794,23,59,32,206,21.555555556,5.5,0,15.666666667,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,5.5,0,22.333333333,"Fall",0,0,0,1,22,1,1,1,0,0,1,0,1,0,0,0,0,0,121
2012-09-02,513,36,59,27,215,20.833333333,4.7,0,15.222222222,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,5.5,0,21.555555556,"Fall",0,0,0,1,21,2,1,1,0,0,0,0,0,0,0,0,0,0,98.7
2012-09-03,515,17,50,26,188,20.166666667,6.6,0,16.111111111,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,4.7,0,20.833333333,"Fall",0,0,0,1,20,3,1,1,0,0,0,0,0,0,0,1,0,0,132
2012-09-04,541,23,59,28,180,21.333333333,5.4,0,16.666666667,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,6.6,0,20.166666667,"Fall",0,0,0,1,21,4,1,1,0,0,0,0,0,0,0,0,0,0,113.4
2012-09-05,543,24,43,22,160,22.333333333,4.9,0,16.388888889,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.4,0,21.333333333,"Fall",0,0,0,1,22,5,1,1,0,0,0,0,0,0,0,0,0,0,107.8
2012-09-06,608,25,62,28,207,23,4.9,0,15.611111111,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,4.9,0,22.333333333,"Fall",0,0,0,1,23,6,1,1,0,0,0,0,0,0,0,0,0,0,112.7
2012-09-07,565,15,57,21,197,22.444444444,6.1,0,17.444444444,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,4.9,0,23,"Fall",0,0,0,1,23,7,1,1,0,0,0,0,0,0,0,0,0,0,140.3
2012-09-08,496,21,55,28,182,22.166666667,6.8,0,16.555555556,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.1,0,22.444444444,"Fall",0,0,0,1,22,8,1,1,0,0,0,0,0,0,0,0,0,0,149.6
2012-09-09,530,28,59,14,232,22.555555556,5.7,0,17.111111111,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,6.8,0,22.166666667,"Fall",0,0,0,1,23,9,1,1,0,0,0,0,0,0,0,0,0,0,131.1
2012-09-10,581,17,49,33,186,24.222222222,5.1,0,18.611111111,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.7,0,22.555555556,"Fall",0,0,0,1,25,10,1,1,0,0,0,0,0,0,0,0,0,0,127.5
2012-09-11,527,22,47,23,174,22,5.9,0,18.5,"Tuesday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.1,0,24.222222222,"Fall",0,0,0,1,22,11,2,0,1,0,0,0,0,0,0,0,0,0,129.8
2012-09-12,591,22,55,28,204,21.055555556,7.9,0,18.111111111,"Wednesday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.9,0,22,"Fall",0,0,0,1,21,12,2,0,1,0,0,0,0,0,0,0,0,0,165.9
2012-09-13,552,14,46,34,154,20.555555556,7.6,0,18.055555556,"Thursday",0,0,1,0,0,0,0,0,0,"2012",0,0,7.9,0,21.055555556,"Fall",0,0,0,1,21,13,2,0,1,0,0,0,0,0,0,0,0,0,159.6
2012-09-14,580,23,50,27,187,23.277777778,5.1,0,17.722222222,"Friday",0,0,1,0,0,0,0,0,0,"2012",0,1,7.6,0,20.555555556,"Fall",0,0,0,1,24,14,2,0,1,0,0,0,0,0,0,0,0,0,122.4
2012-09-15,630,21,62,31,214,27.5,4.3,0,13.722222222,"Saturday",0,0,1,0,0,0,0,0,0,"2012",1,0,5.1,0,23.277777778,"Fall",0,0,0,1,27,15,2,0,1,0,2,0,0,1,0,0,0,0,116.1
2012-09-16,548,25,52,25,242,23.222222222,5.7,0,17.333333333,"Sunday",0,0,1,0,0,0,0,0,0,"2012",1,0,4.3,0,27.5,"Fall",0,0,0,1,23,16,2,0,1,0,0,0,0,0,0,0,0,0,131.1
2012-09-17,510,20,49,30,177,21.833333333,5.5,0,18,"Monday",0,0,1,0,0,0,0,0,0,"2012",0,0,5.7,0,23.222222222,"Fall",0,0,0,1,22,17,2,0,1,0,0,0,0,0,0,0,0,0,121
